# x_m,y_m,w_tr_right,w_tr_left
5.297222222222225,16.666666666666668,0.4151453709393221,0.4151453709393221
5.304166666666669,16.66875,0.41441055863854714,0.41441055863854714
5.311111111111114,16.670833333333334,0.4136930931362568,0.4136930931362568
5.318055555555558,16.672916666666666,0.4129930648387935,0.4129930648387935
5.325000000000003,16.675,0.41231056256176807,0.41231056256176807
5.325000005111059,16.675000001277766,0.41231056256176835,0.41231056256176835
5.332976195343866,16.677261905978824,0.41257326019350254,0.41257326019350254
5.3409523855766725,16.679523810679882,0.412841626590584,0.412841626590584
5.34892857580948,16.68178571538094,0.4131156507054532,0.4131156507054532
5.3569047660422875,16.684047620081998,0.4133953212872528,0.4133953212872528
5.364880956275094,16.68630952478306,0.41368062688402424,0.41368062688402424
5.372857146507901,16.68857142948412,0.4139715558449593,0.4139715558449593
5.380833336740709,16.69083333418518,0.414268096322663,0.414268096322663
5.388809526973516,16.693095238886237,0.414570236275444,0.414570236275444
5.396785717206322,16.695357143587295,0.4148779634696454,0.4148779634696454
5.404761907439129,16.697619048288352,0.4151912654819866,0.4151912654819866
5.412738097671937,16.699880952989414,0.41551012970192885,0.41551012970192885
5.420714287904744,16.702142857690472,0.4158345433340815,0.4158345433340815
5.4286904781375505,16.704404762391533,0.4161644934006045,0.4161644934006045
5.436666668370357,16.70666666709259,0.4164999667436578,0.4164999667436578
5.444642858603165,16.70892857179365,0.41684095002785454,0.41684095002785454
5.452619048835972,16.711190476494707,0.4171874297427333,0.4171874297427333
5.460595239068779,16.71345238119577,0.4175393922052629,0.4175393922052629
5.468571429301586,16.715714285896826,0.41789682356235125,0.41789682356235125
5.476547619534394,16.717976190597888,0.41825970979336796,0.41825970979336796
5.4845238097672,16.720238095298946,0.418628036712703,0.418628036712703
5.492500000000007,16.722500000000004,0.41900178997230936,0.41900178997230936
5.498952991452998,16.72440170940171,0.4192485887332179,0.4192485887332179
5.505405982905989,16.726303418803422,0.4195159700152247,0.4195159700152247
5.511858974358979,16.728205128205133,0.4198038944901046,0.4198038944901046
5.51831196581197,16.73010683760684,0.4201123199199556,0.4201123199199556
5.524764957264961,16.732008547008547,0.4204412011877753,0.4204412011877753
5.531217948717952,16.733910256410258,0.42079049032996896,0.42079049032996896
5.537670940170942,16.73581196581197,0.4211601365707303,0.4211601365707303
5.5441239316239335,16.737713675213676,0.4215500863582415,0.4215500863582415
5.550576923076924,16.739615384615384,0.42196028340263214,0.42196028340263214
5.557029914529915,16.741517094017095,0.4223906687156363,0.4223906687156363
5.563482905982905,16.743418803418805,0.4228411806518842,0.4228411806518842
5.5699358974358955,16.745320512820513,0.42331175495176193,0.42331175495176193
5.5763888888888875,16.74722222222222,0.42380232478577295,0.42380232478577295
