opt_x,opt_y,outer_width,inner_width,center_x,center_y,outer_x,outer_y,inner_x,inner_y,curvature,ref_v,yaw,vx,vy,omega,acc,steer,dt
-0.6905970003040351,-3.841763572094295,0.6123089024544714,0.7163540601378626,-0.601206,-4.35134,-0.495411,-4.95444,-0.72498,-3.64576,1.279416358976699,1.4067639009215092,7.406625550242306,1.4067639009215092,-1.48726898286626,2.468939975050901,3.733587408325629,0.017279219978521897,0.012961289373971955
-0.6653295457066403,-3.833663257393812,0.6143434168801678,0.7070978001585074,-0.553814,-4.34194,-0.422156,-4.94201,-0.705347,-3.65127,1.1195309615683469,1.4071475232811637,7.438626195705593,1.4071475232811637,-1.4872355874961058,2.4715004801955014,2.96455198919232,-0.15233668639837386,0.015089478451612707
-0.6362281931422203,-3.823291054695885,0.6036789050679177,0.695862478439526,-0.506749,-4.33062,-0.357467,-4.91555,-0.678829,-3.65637,1.4147758514226119,1.4001221596027105,7.475919848944639,1.4001221596027105,-1.4910830677081097,2.4258763142610564,3.3759122842664686,0.028103065893084044,0.008051376860158558
-0.6209096569789022,-3.8172455998285795,0.5943504436853728,0.6885065056112396,-0.474422,-4.32167,-0.308669,-4.89244,-0.666435,-3.66048,1.1355572883830403,1.3977557042035054,7.49545149336689,1.3977557042035054,-1.4902427205496753,2.4290285897226793,3.6123962399830245,0.031014625352011514,0.008291071197167325
-0.6052730818744512,-3.8107291996994657,0.5791969494532931,0.682315318471599,-0.444962,-4.31267,-0.268746,-4.86441,-0.652551,-3.6627,1.1711630159065443,1.397210505630049,7.515590742344236,1.397210505630049,-1.4892907732066727,2.432673645193728,4.1854766854276155,0.03435958396148052,0.008649552151193106
-0.5891099691759745,-3.803605641132034,0.5658094753015366,0.6766895634513657,-0.4158,-4.30295,-0.230279,-4.83748,-0.637678,-3.66367,1.335807252552383,1.4015158241954695,7.536632279905175,1.4015158241954695,-1.4882862023018941,2.4369535286242456,3.968126747562246,0.03016829328813685,0.008140984123973998
-0.5740384668991494,-3.796546483075156,0.5527060062962947,0.6717782895449961,-0.387775,-4.29283,-0.193561,-4.81029,-0.623827,-3.66389,1.2350387927456312,1.403833791148046,7.556471479892571,1.403833791148046,-1.4876112574113538,2.4404012634611636,3.8094010781918257,0.024080248126988904,0.00840230008475242
-0.5586304949738509,-3.7889333010241297,0.5407041062947466,0.6673638265062015,-0.359634,-4.28187,-0.157226,-4.78326,-0.609457,-3.66303,1.2132461818307718,1.4049613756811519,7.5769764636353845,1.4049613756811519,-1.487120611115057,2.4430867005770227,3.9766217212311274,0.02497577927169523,0.008576994976017951
-0.5430662230946575,-3.7808305247075484,0.5289135792395576,0.6635006433614066,-0.331471,-4.2701,-0.121523,-4.75556,-0.594842,-3.66111,1.2679584543524294,1.407508440939176,7.597930805992215,1.407508440939176,-1.486690130584309,2.445953535324466,3.873277594876896,0.008934556350483595,0.008381157462982444
-0.528024650541612,-3.7725742621484106,0.5182005676089616,0.6602985161129772,-0.304068,-4.25784,-0.0869225,-4.72835,-0.580759,-3.65831,1.2660268847770906,1.4093564602511386,7.618430727718911,1.4093564602511386,-1.4865887261472959,2.446438407256043,4.0595090121377115,0.010960285211509943,0.00796408617597298
